family,policy,param,n,err_mean,err_lo,err_hi,err_median,err_p90,err_max,cost_mean,cost_lo,cost_hi,wall_mean,n_fine_mean,n_sims_mean,success_rate,precision,recall,f1,waste,miss
id,learned_seed1_seq,0.2,400,0.0018296897647949938,0.001431611555186082,0.002290780462748685,0.0005639293411336677,0.004220867929317041,0.04872595412531966,22490.0,21223.275,23792.075,0.1537489687825041,0.45,1.45,0.9725,0.5333333333333333,0.8807339449541285,0.6643598615916956,0.1675,0.01875
id,learned_seed1_seq,0.3,400,0.0019724156770816363,0.0015444499840141892,0.0024620730190350786,0.0005883318133486984,0.004520523422479198,0.04872595412531966,22204.0,20944.625,23457.675,0.150431386405005,0.435,1.435,0.965,0.5344827586206896,0.8532110091743119,0.657243816254417,0.1625,0.02333333333333333
id,learned_seed1_seq,0.4,400,0.0019904770989779123,0.0015708341651031194,0.0024748640676164574,0.0005982186730375885,0.004533451384431043,0.04872595412531966,21739.0,20501.8,22998.375,0.1450322865400028,0.41,1.41,0.965,0.5670731707317073,0.8532110091743119,0.6813186813186813,0.143125,0.02333333333333333
id,learned_seed1_seq,0.5,400,0.002111142476619617,0.0016571120805031043,0.0026155771339203848,0.0006116171411418708,0.004584433691914438,0.04872595412531966,21260.0,20086.95,22382.175,0.1399351482850034,0.385,1.385,0.9575,0.5844155844155844,0.8256880733944955,0.6844106463878327,0.13041666666666665,0.02708333333333333
id,learned_seed1_seq,0.6,400,0.002592143391546317,0.0018501029048201916,0.0036188604355426794,0.0006416443518909593,0.004712455799838068,0.14283347019341053,20359.0,19328.825,21360.05,0.12970030208000025,0.3375,1.3375,0.95,0.6444444444444445,0.7981651376146789,0.7131147540983607,0.1075,0.032916666666666664
id,learned_seed1_seq,0.7,400,0.003889351593534794,0.002461935516266977,0.005907094957773385,0.0006681043257931677,0.005733295262417284,0.27445380115299434,19686.0,18726.65,20660.15,0.12163929417750069,0.3,1.3,0.9375,0.6666666666666666,0.7339449541284404,0.6986899563318778,0.08875,0.045625
id,learned_seed1_seq,0.8,400,0.004682028834608585,0.00308727723628706,0.006793578229646759,0.0007086398269213201,0.006234392244925177,0.27445380115299434,18949.0,18096.8,19744.35,0.11326580504500271,0.26,1.26,0.9225,0.7115384615384616,0.6788990825688074,0.6948356807511737,0.0675,0.05604166666666666
id,learned_seed1_seq,0.9,400,0.006350997474501668,0.003911217525230837,0.009437426758313093,0.0007334096841032367,0.007205340339728005,0.4564616932141369,18419.0,17610.0,19207.15,0.10732460690000493,0.23,1.23,0.91,0.7391304347826086,0.6238532110091743,0.6766169154228856,0.05375,0.06937499999999999
id,learned_seed1_seq,0.97,400,0.006542512382189032,0.004152814038484427,0.009665423354298004,0.0007817960013419278,0.00892925276034058,0.4564616932141369,17846.0,17136.825,18569.0,0.10027925360750714,0.1975,1.1975,0.905,0.8354430379746836,0.6055045871559633,0.7021276595744682,0.02875,0.074375
id,learned_seed2,0.02,400,0.0014094936170237133,0.0011889831121794836,0.0016321646757324964,0.0005601632169305315,0.0037004616748013705,0.019856508071352863,22071.0,21128.0,22937.225,0.14508650629501063,0.5925,1.4175,0.9875,0.4388185654008439,0.9541284403669725,0.6011560693641619,0.24270833333333333,0.004583333333333333
id,learned_seed2,0.05,400,0.001573344907038841,0.0012759704234884643,0.001914048168547534,0.0005637554429760994,0.004027157068643218,0.04872595412531966,21621.0,20733.825,22464.075,0.14034115959501264,0.5475,1.395,0.9825,0.4657534246575342,0.9357798165137615,0.6219512195121951,0.216875,0.008333333333333333
id,learned_seed2,0.1,400,0.0020789601748909046,0.0014755643838755088,0.003020502714223237,0.0006020011165526404,0.004226225660270857,0.14283347019341053,21193.0,20335.0,22023.15,0.13688762775750887,0.4975,1.375,0.9725,0.49246231155778897,0.8990825688073395,0.6363636363636364,0.195625,0.017083333333333332
id,learned_seed2,0.15,400,0.0022097621009026466,0.001567698068830244,0.0031582056623413947,0.0006186048773041269,0.004520523422479198,0.14283347019341053,20950.0,20111.65,21800.25,0.13424638171750644,0.475,1.3625,0.965,0.5,0.8715596330275229,0.6354515050167224,0.1852083333333333,0.02125
id,learned_seed2,0.2,400,0.0023099445809999786,0.001657618328523017,0.0032744258832265007,0.0006243887944920035,0.004584433691914438,0.14283347019341053,20836.0,20000.925,21687.175,0.1329123845975073,0.46,1.3575,0.96,0.5054347826086957,0.8532110091743119,0.6348122866894197,0.18020833333333333,0.025
id,learned_seed2,0.3,400,0.0023518408860523175,0.0016937875933455515,0.0033189438294840756,0.0006532235372621476,0.00467212647101939,0.14283347019341053,20457.0,19641.575,21282.075,0.12843921503250727,0.4275,1.3375,0.96,0.5380116959064327,0.8440366972477065,0.6571428571428571,0.1585416666666667,0.02583333333333333
id,learned_seed2,0.4,400,0.0023488475226736815,0.001687152598923059,0.0033138909555507903,0.0006416443518909593,0.00467212647101939,0.14283347019341053,20199.0,19359.8,21027.575,0.12534031959250796,0.4125,1.3225,0.96,0.5575757575757576,0.8440366972477065,0.6715328467153285,0.14354166666666665,0.02583333333333333
id,learned_seed2,0.5,400,0.0024759244503625784,0.0017681674472678397,0.0035103291554610047,0.0006416443518909593,0.004712455799838068,0.14283347019341053,19970.0,19147.825,20773.0,0.12287006868000844,0.395,1.31,0.955,0.569620253164557,0.8256880733944955,0.6741573033707865,0.13354166666666667,0.029166666666666664
id,learned_seed2,0.6,400,0.0030638961844050338,0.002091498252404368,0.0043690205412637816,0.0006416443518909593,0.00508758980589467,0.14283347019341053,19663.0,18838.85,20458.15,0.11993021003500985,0.3625,1.295,0.945,0.593103448275862,0.7889908256880734,0.6771653543307087,0.11895833333333333,0.03625
