family,policy,param,n,err_mean,err_lo,err_hi,err_median,err_p90,err_max,cost_mean,cost_lo,cost_hi,wall_mean,n_fine_mean,n_sims_mean,success_rate,precision,recall,f1,waste,miss
sigma0,physics,0.3,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
sigma0,physics,0.4,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
sigma0,physics,0.5,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
sigma0,physics,0.6,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
sigma0,physics,0.7,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
sigma0,physics,0.8,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
sigma0,physics,0.9,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
sigma0,physics,0.97,150,0.0017428233091012354,0.0009271141392490278,0.003211706529540916,0.0005277877075889632,0.0034065741878944256,0.09043006902513195,23573.333333333332,21838.6,25318.266666666666,0.20147965536001722,1.0133333333333334,1.44,0.9933333333333333,0.21710526315789475,0.9705882352941176,0.3548387096774194,0.31394444444444447,0.0033333333333333335
sigma0,physics_seq,0.02,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
sigma0,physics_seq,0.05,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
sigma0,physics_seq,0.1,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
sigma0,physics_seq,0.15,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
sigma0,physics_seq,0.2,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
sigma0,physics_seq,0.3,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
sigma0,physics_seq,0.4,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
sigma0,physics_seq,0.5,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
sigma0,physics_seq,0.6,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
sigma0,physics_seq,0.7,150,0.0010548662602142213,0.0008197214623571514,0.0013169628736814651,0.000522741790619315,0.0030440365608918377,0.008296006826580327,36730.666666666664,31100.0,42544.0,0.3876982797867216,1.0866666666666667,2.0866666666666664,1.0,0.2085889570552147,1.0,0.3451776649746193,0.326,0.0
