family,policy,param,n,err_mean,err_lo,err_hi,err_median,err_p90,err_max,cost_mean,cost_lo,cost_hi,wall_mean,n_fine_mean,n_sims_mean,success_rate,precision,recall,f1,waste,miss
amp_high,uniform_coarse,0.0,150,0.20772594191499827,0.16585674784401594,0.25486964296909215,0.10374141923280167,0.5050581464792251,1.3265721243373216,4800.0,4800.0,4800.0,0.026211621220015028,0.0,1.0,0.14666666666666667,1.0,0.0,0.0,0.0,0.5933333333333334
amp_high,uniform_medium,1.0,150,0.11245162235141094,0.08099179052724521,0.14694536757415871,0.019383787868443386,0.34479042024949913,1.1053768433089874,14400.0,14400.0,14400.0,0.08805304234663103,0.0,1.0,0.4066666666666667,1.0,0.0,0.0,0.0,0.5933333333333334
amp_high,uniform_fine,2.0,150,0.007761249957724711,0.0008575037985753815,0.02133759316886929,0.00034278659261242905,0.003563645645868573,1.0043213611231108,48000.0,48000.0,48000.0,0.2843542315999912,12.0,1.0,0.9866666666666667,0.06222222222222222,1.0,0.11715481171548117,0.9377777777777779,0.0
amp_high,random,0.0,150,0.11245162235141094,0.08099179052724521,0.14694536757415871,0.019383787868443386,0.34479042024949913,1.1053768433089874,14400.0,14400.0,14400.0,0.08805304234663103,0.0,1.0,0.4066666666666667,1.0,0.0,0.0,0.0,0.5933333333333334
amp_high,random,1.0,150,0.10384031779666136,0.07453628337305519,0.1365002622949603,0.015349490335078153,0.32641718502703515,1.1053760459942001,17200.0,17200.0,17200.0,0.30779040588005346,1.0,1.0,0.44666666666666666,0.06,0.08035714285714286,0.0687022900763359,0.94,0.5494444444444444
amp_high,random,2.0,150,0.10243030273776664,0.07337820197457508,0.13507995501641032,0.013152347964565408,0.3264100567794285,1.1053769778501488,20000.0,20000.0,20000.0,0.3022911022733509,2.0,1.0,0.47333333333333333,0.056666666666666664,0.15178571428571427,0.0825242718446602,0.9433333333333334,0.5072222222222222
amp_high,random,3.0,150,0.09937676630807589,0.06928750946604295,0.13133421377274093,0.008967362381391925,0.3263780686281273,1.1053769395763438,22800.0,22800.0,22800.0,0.3071446592866657,3.0,1.0,0.5066666666666667,0.04888888888888889,0.19642857142857142,0.07829181494661921,0.9511111111111112,0.47388888888888886
amp_high,random,4.0,150,0.08211855204493429,0.05272262252773823,0.11125399126850097,0.00490546554947327,0.21793533939848847,1.1053679753885781,25600.0,25600.0,25600.0,0.3064115004267175,4.0,1.0,0.5933333333333334,0.06333333333333334,0.3392857142857143,0.10674157303370786,0.9366666666666666,0.37833333333333335
amp_high,random,6.0,150,0.06168392373396282,0.037392612844699365,0.08791037890241582,0.00279379715310305,0.19116538545995618,1.1053691857960941,31200.0,31200.0,31200.0,0.31304207733334505,6.0,1.0,0.66,0.06,0.48214285714285715,0.1067193675889328,0.94,0.2977777777777778
amp_high,random,8.0,150,0.03706825718457648,0.021316302459620583,0.05694524148836388,0.0009470995204676202,0.14178168432702426,1.0043142113684396,36800.0,36800.0,36800.0,0.31296418377332885,8.0,1.0,0.7266666666666667,0.06,0.6428571428571429,0.10975609756097562,0.94,0.21944444444444444
amp_high,random,12.0,150,0.007761249957724711,0.0008575037985753815,0.02133759316886929,0.00034278659261242905,0.003563645645868573,1.0043213611231108,48000.0,48000.0,48000.0,0.2843542315999912,12.0,1.0,0.9866666666666667,0.06222222222222222,1.0,0.11715481171548117,0.9377777777777779,0.0
