family,target,policy,param,n,err_rel_tol_mean,err_lo,err_hi,err_median,success_rate,cost_mean,cost_frac_fine,wall_mean,n_refined_mean,precision,recall,false_safe_rate,n_necessary
A,peak_current,sensitivity,0.07,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.08,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.09000000000000001,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.1,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.15,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.19999999999999998,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.25,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.3,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.35,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.39999999999999997,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.44999999999999996,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.5,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.5499999999999999,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.6,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.6499999999999999,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.7,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.75,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.7999999999999999,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.85,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.8999999999999999,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,sensitivity,0.95,120,2.54053163413885e-06,2.060978170499611e-06,2.9066668332248626e-06,1.5499274850099897e-06,1.0,47173.5,0.6238636143736954,0.8110882416754672,1.0,0.85,1.0,0.0,102
A,peak_current,novelty,0.5,120,1.1640396245001512,0.9462554544866062,1.4181836820691824,1.0031338522762665,0.5,33366.98333333333,0.4541868936506553,0.5314435821752037,1.5333333333333334,0.22826086956521738,0.4117647058823529,0.5196078431372549,102
A,peak_current,novelty,0.75,120,1.5742215579435508,1.3420901432581656,1.8405745480705027,1.2464784545860068,0.3416666666666667,19604.175,0.256684391518557,0.30753179770848266,0.75,0.25555555555555554,0.22549019607843138,0.7058823529411765,102
A,peak_current,novelty,0.9,120,1.7534880019222912,1.5237632614851067,2.008005987927875,1.2536985182856282,0.25,11046.916666666666,0.14683110776698374,0.1699251264835463,0.39166666666666666,0.2553191489361702,0.11764705882352941,0.8627450980392157,102
A,peak_current,novelty,0.95,120,1.86645739389954,1.641699258585399,2.1245212052791134,1.2715706369682218,0.19166666666666668,7010.025,0.09655993388561698,0.10671692405852203,0.18333333333333332,0.22727272727272727,0.049019607843137254,0.9411764705882353,102
A,peak_current,novelty,0.99,120,1.9374927278916005,1.724783052327956,2.196620492970112,1.3270087372464148,0.16666666666666666,4009.141666666667,0.05569505989658334,0.05735924170021463,0.041666666666666664,0.4,0.0196078431372549,0.9705882352941176,102
A,peak_current,uncertainty,0.01,120,3.216126903439459e-06,2.6348211636694626e-06,3.828489730544943e-06,1.85424598327815e-06,1.0,68158.31666666667,0.9408797482148398,1.1197209464504037,3.058333333333333,0.2779291553133515,1.0,0.0,102
A,peak_current,uncertainty,0.020000000000000004,120,3.351370809772665e-06,2.7791482481581126e-06,3.932595397405907e-06,2.1423545953167206e-06,1.0,61766.958333333336,0.8544504413635384,1.0302828680001161,2.4,0.3541666666666667,1.0,0.0,102
