family,seed,group,target,closure,err_abs,err_rel_tol,cost,wall,cost_fine,wall_fine,value,gate_ens_std,gate_knn,gate_range,gate_conformal,safe_ens_std,safe_knn,safe_range,safe_conformal,gate_discrepancy,safe_discrepancy
opening_step,131059,vclamp_Kf,time_to_peak,emulator,0.316367941304895,0.6953141567140548,0.0,0.0012245287497838339,68600.0,1.1052481400038232,9.416367941304896,1.4691383765342152,5.169074673967478,655298546.1348445,4.907725986703784,True,True,False,False,,
opening_step,131059,vclamp_Kf,time_to_peak,fine,0.0,0.0,68600.0,1.1052481400038232,68600.0,1.1052481400038232,9.100000000000001,,,,,,,,,,
opening_step,131059,recovery_Kf,recovery_fraction,coarse,0.01632150878472516,0.4529406810691908,2494.0,0.20027474699600134,138355.0,2.188438231998589,,,,,,,,,,,
opening_step,131059,recovery_Kf,recovery_fraction,medium,0.07330793371709021,2.034379655921808,9681.0,0.12347512799897231,138355.0,2.188438231998589,0.7939987202544072,,,,,,,,,,
opening_step,131059,recovery_Kf,recovery_fraction,hybrid,0.033484340117568845,0.9292290325633306,9681.0,0.12469965674875615,138355.0,2.188438231998589,0.6872064464197482,0.7149408521368749,5.9196646019547,655298546.1348445,2.2847961130375007,True,True,False,False,2.5897078933034368,False
opening_step,131059,recovery_Kf,recovery_fraction,emulator,0.012996024340453105,0.3606546547624049,0.0,0.0012245287497838339,138355.0,2.188438231998589,0.7076947621968639,0.33154871947051334,5.232829656956824,655298546.1348445,2.9466687473029216,True,True,False,False,,
opening_step,131059,recovery_Kf,recovery_fraction,fine,2.0705983483360058e-08,5.746149075346314e-07,138355.0,2.188438231998589,138355.0,2.188438231998589,0.720690786537317,,,,,,,,,,
opening_step,131059,vclamp_NaT,charge,coarse,476.01952728426744,1.8845816793731793,486.0,0.07832210999913514,49350.0,0.7609147639959701,,,,,,,,,,,
opening_step,131059,vclamp_NaT,charge,medium,54.72554034707446,0.21666075616747685,2919.0,0.04191091599932406,49350.0,0.7609147639959701,-4997.00060656733,,,,,,,,,,
opening_step,131059,vclamp_NaT,charge,hybrid,37.38899852493523,0.1480246451909213,2919.0,0.043135444749107896,49350.0,0.7609147639959701,-5014.337148389469,0.3259450832745159,5.781953992057906,655298546.1348445,1.6627284454509788,True,True,False,False,3.0457881626306946,False
opening_step,131059,vclamp_NaT,charge,emulator,255.92547411615578,1.013219904140984,0.0,0.0012245287497838339,49350.0,0.7609147639959701,-4795.800672798248,1.4681876683787536,5.090480641845583,655298546.1348445,8.87621363319349,True,True,False,False,,
opening_step,131059,vclamp_NaT,charge,fine,0.0001878471284726402,7.4369482038284e-07,49350.0,0.7609147639959701,49350.0,0.7609147639959701,-5051.726146914404,,,,,,,,,,
opening_step,131059,vclamp_NaT,peak_current,coarse,403.0734820910234,11.779466738929951,486.0,0.07832210999913514,49350.0,0.7609147639959701,,,,,,,,,,,
opening_step,131059,vclamp_NaT,peak_current,medium,105.60587959795936,3.0862386175994665,2919.0,0.04191091599932406,49350.0,0.7609147639959701,-447.78901150401254,,,,,,,,,,
opening_step,131059,vclamp_NaT,peak_current,hybrid,4.267869217451619,0.12472471082015134,2919.0,0.043135444749107896,49350.0,0.7609147639959701,-346.4510011235048,0.18079860787063567,5.781953992057906,655298546.1348445,0.9219915266264768,True,True,False,True,3.0457881626306946,False
opening_step,131059,vclamp_NaT,peak_current,emulator,11.602928015585576,0.33908532986281664,0.0,0.0012245287497838339,49350.0,0.7609147639959701,-353.78605992163875,0.7147877909449205,5.090480641845583,655298546.1348445,3.31918377956475,True,True,False,False,,
opening_step,131059,vclamp_NaT,peak_current,fine,1.8782858717258932e-05,5.489124672111479e-07,49350.0,0.7609147639959701,49350.0,0.7609147639959701,-342.1831319060532,,,,,,,,,,
opening_step,131059,vclamp_NaT,time_to_peak,coarse,1.3200000000000003,13.200000000000003,486.0,0.07832210999913514,49350.0,0.7609147639959701,,,,,,,,,,,
opening_step,131059,vclamp_NaT,time_to_peak,medium,0.17999999999999972,1.7999999999999972,2919.0,0.04191091599932406,49350.0,0.7609147639959701,1.5,,,,,,,,,,
opening_step,131059,vclamp_NaT,time_to_peak,hybrid,0.10150596620113905,1.0150596620113905,2919.0,0.043135444749107896,49350.0,0.7609147639959701,1.2184940337988612,2.6005650077854403,5.781953992057906,655298546.1348445,7.668603052084862,True,True,False,False,3.0457881626306946,False
opening_step,131059,vclamp_NaT,time_to_peak,emulator,0.2146290397041355,2.146290397041355,0.0,0.0012245287497838339,49350.0,0.7609147639959701,1.5346290397041358,4.360295926540281,5.090480641845583,655298546.1348445,14.565774041572737,True,True,False,False,,
opening_step,131059,vclamp_NaT,time_to_peak,fine,0.0,0.0,49350.0,0.7609147639959701,49350.0,0.7609147639959701,1.3200000000000003,,,,,,,,,,
opening_step,131059,cclamp,mean_v,coarse,1.6304463229741692,1.149825085652124,32918.0,1.332806256999902,1199065.0,19.69352766200609,,,,,,,,,,,
opening_step,131059,cclamp,mean_v,medium,0.876620854296494,0.6182114888868212,95900.0,0.9870644569964497,1199065.0,19.69352766200609,-27.48328089631561,,,,,,,,,,
opening_step,131059,cclamp,mean_v,hybrid,0.021535980220011908,0.015187626818592264,95900.0,0.9882889857462336,1199065.0,19.69352766200609,-28.381437730832115,0.07353860631660779,6.389390274345816,655298546.1348445,0.35752981256746097,True,True,False,True,6.954918758939468,False
opening_step,131059,cclamp,mean_v,emulator,2.864284385693665,2.0199536732399603,0.0,0.0012245287497838339,1199065.0,19.69352766200609,-31.224186136305768,0.9131246018105567,5.139402464037252,655298546.1348445,4.24333111125493,True,True,False,False,,
opening_step,131059,cclamp,mean_v,fine,1.668186734704591e-05,1.176440418852005e-05,1199065.0,19.69352766200609,1199065.0,19.69352766200609,-28.359901750612103,,,,,,,,,,
opening_step,131059,cclamp,min_isi,coarse,3.1499999999999773,3.1499999999999773,32918.0,1.332806256999902,1199065.0,19.69352766200609,,,,,,,,,,,
opening_step,131059,cclamp,min_isi,medium,0.7499999999999645,0.7499999999999645,95900.0,0.9870644569964497,1199065.0,19.69352766200609,7.100000000000001,,,,,,,,,,
opening_step,131059,cclamp,min_isi,hybrid,5.87667746060537,5.87667746060537,95900.0,0.9882889857462336,1199065.0,19.69352766200609,1.9733225393945961,10.870245939820967,6.389390274345816,655298546.1348445,26.49377978519225,True,True,False,False,6.954918758939468,False
opening_step,131059,cclamp,min_isi,emulator,67.20955577965192,67.20955577965192,0.0,0.0012245287497838339,1199065.0,19.69352766200609,75.05955577965189,79.81959411786937,5.139402464037252,655298546.1348445,533.9640642711563,True,True,False,False,,
opening_step,131059,cclamp,min_isi,fine,0.0,0.0,1199065.0,19.69352766200609,1199065.0,19.69352766200609,7.849999999999966,,,,,,,,,,
opening_step,131059,cclamp,spike_count,coarse,42.0,13.125,32918.0,1.332806256999902,1199065.0,19.69352766200609,,,,,,,,,,,
opening_step,131059,cclamp,spike_count,medium,6.0,1.875,95900.0,0.9870644569964497,1199065.0,19.69352766200609,70.0,,,,,,,,,,
opening_step,131059,cclamp,spike_count,hybrid,5.373839438673372,1.6793248245854286,95900.0,0.9882889857462336,1199065.0,19.69352766200609,69.37383943867337,1.3610291584101937,6.389390274345816,655298546.1348445,6.25058080846956,True,True,False,False,6.954918758939468,False
opening_step,131059,cclamp,spike_count,emulator,16.76803736760653,5.240011677377041,0.0,0.0012245287497838339,1199065.0,19.69352766200609,47.23196263239347,2.8289634292422137,5.139402464037252,655298546.1348445,20.849331863942524,True,True,False,False,,
opening_step,131059,cclamp,spike_count,fine,0.0,0.0,1199065.0,19.69352766200609,1199065.0,19.69352766200609,64.0,,,,,,,,,,
