family,policy,param,n,err_rel_tol_mean,err_lo,err_hi,success_rate,cost_frac_fine,wall_mean,false_safe_rate
id,hardlabel,0.5,720,0.23974322298962367,0.1968546957315918,0.2780598256846273,0.9388888888888889,0.2980608965834903,1.517875391147355,0.0970873786407767
id,hardlabel,0.7,720,0.584349820263085,0.47419844239421227,0.6967777614635783,0.8472222222222222,0.236062533597378,1.310719105513989,0.25728155339805825
id,hardlabel,0.9,720,1.227488563669854,1.057411329990437,1.401350747055799,0.6416666666666667,0.13642742049439552,0.8809752545861607,0.6067961165048543
id,voc_seq,0.0,720,0.0904074520417397,0.043117613131495494,0.16556018136759476,0.9791666666666666,1.7336204814206724,7.986068975575179,0.012135922330097087
id,voc_seq,1e-07,720,0.10830694755046658,0.05777047870680174,0.18583148712535652,0.9722222222222222,1.5608869443591304,6.2058752767196745,0.019417475728155338
id,voc_seq,3e-07,720,0.12196923340429251,0.07247746554682025,0.19975661121271884,0.9680555555555556,1.3222092719512353,5.212535792797442,0.02669902912621359
id,voc_seq,1e-06,720,0.22409854778566596,0.16354564646135092,0.30275203955716107,0.9208333333333333,0.7565590821102688,3.3611708797126187,0.10194174757281553
id,voc_seq,3e-06,720,0.9314449572512432,0.8043128231494585,1.0640483483073386,0.7111111111111111,0.2667969431183317,1.1564942852570665,0.3446601941747573
id,voc_seq,1e-05,720,1.421710189488251,1.2036617311946642,1.6071194122331456,0.6305555555555555,0.1534076448034755,0.6193659977737096,0.5412621359223301
id,voc_seq,3e-05,720,2.048116785644026,1.8009798466773757,2.2700039741220333,0.45555555555555555,0.08204316717110376,0.4698062045167414,0.8567961165048543
id,voc_seq,0.0001,720,2.3999792210618005,2.1402940951845157,2.653877507463266,0.4305555555555556,0.06695817030691444,0.31391438771115643,0.9514563106796117
id,voc_seq,0.0003,720,3.0573411498097207,2.2892423942754516,4.141191808275202,0.42916666666666664,0.06440912490982798,0.2860425262639132,0.9757281553398058
id,voc_seq,0.001,720,3.0589383720288574,2.2903201750342843,4.141264724939817,0.42777777777777776,0.06319184628068411,0.27773091663891336,0.9854368932038835
id,hybrid_seq,0.0,720,0.7757320609137717,0.6501046337785454,0.9106160097642104,0.7638888888888888,0.6384473846568061,2.4777478536556576,0.038834951456310676
id,hybrid_seq,1e-07,720,0.7873844641351975,0.6618594930152416,0.9223798163671355,0.7597222222222222,0.6091808219538204,2.329717439604267,0.07281553398058252
id,hybrid_seq,3e-07,720,0.7967724571717001,0.6712023306615028,0.9338834808969454,0.7569444444444444,0.5391702641864984,2.088370641118192,0.13349514563106796
