family,target,policy,param,n,err_rel_tol_mean,err_lo,err_hi,err_median,success_rate,cost_mean,cost_frac_fine,wall_mean,n_refined_mean,precision,recall,false_safe_rate,n_necessary
id,mean_v,voc_seq,0.0003,60,0.3887581873350608,0.3039601725167823,0.47441700346688565,0.2901618048414334,0.95,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,3
id,mean_v,voc_seq,0.001,60,0.3887581873350608,0.3039601725167823,0.47441700346688565,0.2901618048414334,0.95,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,3
id,mean_v,hybrid_seq,0.0,60,0.1553379914236399,0.09548114994338816,0.24171667586219922,0.020480893006512894,0.9833333333333333,183598.98333333334,0.20834219174949553,2.5568933870500286,0.6666666666666666,0.05,0.6666666666666666,0.3333333333333333,3
id,mean_v,hybrid_seq,1e-07,60,0.1767779155447317,0.11327700038383362,0.2581428736187166,0.04734698324907772,0.9833333333333333,163110.46666666667,0.19182293179572565,2.251844163499906,0.5833333333333334,0.05714285714285714,0.6666666666666666,0.3333333333333333,3
id,mean_v,hybrid_seq,3e-07,60,0.2561007406926104,0.17695427827799273,0.35197174946773385,0.0908036831852094,0.9666666666666667,122917.31666666667,0.153020687806649,1.6251266589832691,0.4,0.041666666666666664,0.3333333333333333,0.6666666666666666,3
id,mean_v,hybrid_seq,1e-06,60,0.32699821195509227,0.24188854093678763,0.41146176036341214,0.18837924721932314,0.9666666666666667,80970.83333333333,0.11551733458771371,0.9734939139832325,0.2,0.08333333333333333,0.3333333333333333,0.6666666666666666,3
id,mean_v,hybrid_seq,3e-06,60,0.36659486064818997,0.2774550815354084,0.4562320779345737,0.23157939272581657,0.95,66424.35,0.0989592714626998,0.7483369138331909,0.11666666666666667,0.0,0.0,1.0,3
id,mean_v,hybrid_seq,1e-05,60,0.37597608671353905,0.28833465615460285,0.4620826032736116,0.259589884977811,0.95,59947.95,0.0854941395921313,0.642644232983245,0.05,0.0,0.0,1.0,3
id,mean_v,hybrid_seq,3e-05,60,0.38875818770068704,0.3039601728824085,0.4744170036588394,0.2901618048414334,0.95,56026.51666666667,0.07800484464406009,0.5800483185665144,0.016666666666666666,0.0,0.0,1.0,3
id,mean_v,hybrid_seq,0.0001,60,0.3887581873350608,0.3039601725167823,0.47441700346688565,0.2901618048414334,0.95,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,3
id,mean_v,hybrid_seq,0.0003,60,0.3887581873350608,0.3039601725167823,0.47441700346688565,0.2901618048414334,0.95,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,3
id,mean_v,hybrid_seq,0.001,60,0.3887581873350608,0.3039601725167823,0.47441700346688565,0.2901618048414334,0.95,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,3
id,mean_v,oracle,0.0,60,0.32256565497022216,0.2406196138005826,0.3887699232010879,0.22055629010028344,1.0,60906.666666666664,0.08303531124446294,0.6696338416331855,0.05,1.0,1.0,0.0,3
id,mean_v,oracle_voc,0.0,60,0.0014519751037370859,0.0005083672495961668,0.002599604598869929,3.5601952626765847e-06,1.0,459564.43333333335,0.7114055207905949,7.499719168083357,2.8333333333333335,0.01764705882352941,1.0,0.0,3
id,mean_v,oracle_voc,1e-07,60,0.02473530880252074,0.010879117612397298,0.04089217860342233,0.0013820989811682456,1.0,120742.0,0.17680560266324086,1.8385872563667363,0.8166666666666667,0.061224489795918366,1.0,0.0,3
id,mean_v,oracle_voc,3e-07,60,0.20641679222601647,0.14509458228906905,0.2705260294119446,0.07798757563700466,1.0,74937.51666666666,0.11595497409946603,0.9432996801332896,0.31666666666666665,0.15789473684210525,1.0,0.0,3
id,mean_v,oracle_voc,1e-06,60,0.34919577031983046,0.26484658331896693,0.42584582471540156,0.22055629010028344,0.9666666666666667,56360.15,0.08323084802637683,0.591412358666518,0.05,0.3333333333333333,0.3333333333333333,0.6666666666666666,3
id,mean_v,oracle_voc,3e-06,60,0.3624476654436296,0.277649650625351,0.43361271515990796,0.259589884977811,0.9666666666666667,55873.916666666664,0.07934554609877717,0.5802216014831477,0.016666666666666666,1.0,0.3333333333333333,0.6666666666666666,3
id,mean_v,oracle_voc,1e-05,60,0.3887581873350608,0.3039601725167823,0.47441700346688565,0.2901618048414334,0.95,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,3
id,mean_v,oracle_voc,3e-05,60,0.3887581873350608,0.3039601725167823,0.47441700346688565,0.2901618048414334,0.95,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,3
id,mean_v,oracle_voc,0.0001,60,0.3887581873350608,0.3039601725167823,0.47441700346688565,0.2901618048414334,0.95,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,3
id,mean_v,oracle_voc,0.0003,60,0.3887581873350608,0.3039601725167823,0.47441700346688565,0.2901618048414334,0.95,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,3
id,mean_v,oracle_voc,0.001,60,0.3887581873350608,0.3039601725167823,0.47441700346688565,0.2901618048414334,0.95,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,3
id,v_rmse,uniform_coarse,0.0,60,7.311146423771622,5.844752410535655,8.94359679807136,8.566781164028438,0.3,28275.966666666667,0.03430996569487291,1.1288044977166767,0.0,1.0,0.0,1.0,40
id,v_rmse,uniform_medium,1.0,60,6.204931423093354,4.943615310917852,7.665601432683188,6.8598853024179505,0.3333333333333333,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,40
id,v_rmse,uniform_fine,2.0,60,0.0036087919788867343,0.0025507809000110382,0.0049027450875975195,0.0016677649690147898,1.0,761141.5,1.0,12.40464521256666,4.0,0.26666666666666666,1.0,0.0,40
id,v_rmse,random,0.0,60,6.204931423093354,4.943615310917852,7.665601432683188,6.8598853024179505,0.3333333333333333,55622.11666666667,0.07738257591752595,0.5744694746831253,0.0,1.0,0.0,1.0,40
id,v_rmse,random,1.0,60,5.525836930220387,4.371795757854538,6.899367070095156,4.483518664563135,0.36666666666666664,177580.88333333333,0.23849703102633785,2.707180690533217,1.0,0.2,0.1875,0.0,40
id,v_rmse,random,2.0,60,3.9087866490755574,2.816010243081545,5.029631043836619,0.735811975678736,0.5333333333333333,294473.6666666667,0.4122170863307402,4.676444530750087,2.0,0.25,0.46875,0.0,40
