family,seed,group,target,closure,err_abs,err_rel_tol,cost,wall,cost_fine,wall_fine,value,gate_ens_std,gate_knn,gate_range,gate_conformal,safe_ens_std,safe_knn,safe_range,safe_conformal,gate_discrepancy,safe_discrepancy
opening_step,31002,vclamp_NaT,charge,hybrid,127.04291519269282,0.6768233462397532,2891.0,0.047248625045176594,59990.0,0.9093269090008107,-3627.050849406556,0.5081030857837401,6.149788988568813,159058222.42957088,1.5769168117911239,True,True,False,False,1.8455205276949191,False
opening_step,31002,vclamp_NaT,charge,emulator,9.955230918959387,0.05303666633389009,0.0,0.0010610580444335937,59990.0,0.9093269090008107,-3744.1385336802896,4.335488035052085,5.252205129921281,159058222.42957088,28.57976134016739,True,True,False,False,,
opening_step,31002,vclamp_NaT,charge,fine,0.0008834897134875064,4.706806856124539e-06,59990.0,0.9093269090008107,59990.0,0.9093269090008107,-3754.093764599249,,,,,,,,,,
opening_step,31002,vclamp_NaT,peak_current,coarse,1909.8233838921597,26.554371269208115,626.0,0.08118870999896899,59990.0,0.9093269090008107,,,,,,,,,,,
opening_step,31002,vclamp_NaT,peak_current,medium,58.158099352285035,0.808635906093436,2891.0,0.046187567000743,59990.0,0.9093269090008107,-777.3705275172669,,,,,,,,,,
opening_step,31002,vclamp_NaT,peak_current,hybrid,2.759688598860066,0.038370980405625234,2891.0,0.047248625045176594,59990.0,0.9093269090008107,-716.4527395661217,0.07610480127660198,6.149788988568813,159058222.42957088,0.44349509384678215,True,True,False,True,1.8455205276949191,False
opening_step,31002,vclamp_NaT,peak_current,emulator,77.68960243471008,1.0802038367569573,0.0,0.0010610580444335937,59990.0,0.9093269090008107,-641.5228257302717,0.7380611322063552,5.252205129921281,159058222.42957088,6.550430593837121,True,True,False,False,,
opening_step,31002,vclamp_NaT,peak_current,fine,0.00022140866417430516,3.0784877388619835e-06,59990.0,0.9093269090008107,59990.0,0.9093269090008107,-719.2124281649818,,,,,,,,,,
opening_step,31002,vclamp_NaT,time_to_peak,coarse,0.9600000000000009,9.600000000000009,626.0,0.08118870999896899,59990.0,0.9093269090008107,,,,,,,,,,,
opening_step,31002,vclamp_NaT,time_to_peak,medium,0.03999999999999915,0.3999999999999915,2891.0,0.046187567000743,59990.0,0.9093269090008107,1.0,,,,,,,,,,
opening_step,31002,vclamp_NaT,time_to_peak,hybrid,0.13649066880683702,1.3649066880683702,2891.0,0.047248625045176594,59990.0,0.9093269090008107,1.0964906688068379,5.670446494193005,6.149788988568813,159058222.42957088,15.833034866482864,True,True,False,False,1.8455205276949191,False
opening_step,31002,vclamp_NaT,time_to_peak,emulator,0.9042935561367966,9.042935561367965,0.0,0.0010610580444335937,59990.0,0.9093269090008107,1.8642935561367975,10.988558887348463,5.252205129921281,159058222.42957088,67.20612864262097,True,True,False,False,,
opening_step,31002,vclamp_NaT,time_to_peak,fine,0.0,0.0,59990.0,0.9093269090008107,59990.0,0.9093269090008107,0.9600000000000009,,,,,,,,,,
opening_step,31002,cclamp,mean_v,coarse,1.3491012904998918,1.0142515824814824,5636.0,0.4319918740002322,945735.0,14.464036130997556,,,,,,,,,,,
opening_step,31002,cclamp,mean_v,medium,0.9740553330375263,0.7322928010777985,70063.0,0.6795563260020572,945735.0,14.464036130997556,-25.628837160344858,,,,,,,,,,
